15000,Apartment Pelangi Mall Jalan Post Office Lama,Kota Bharu,Kelantan
15000,Bangunan AIA,Kota Bharu,Kelantan
15000,Bangunan MGU,Kota Bharu,Kelantan
15000,Hotel Juita Inn,Kota Bharu,Kelantan
15000,Hotel Raudah Jalan Maju,Kota Bharu,Kelantan
15000,Jalan Bazar Buluh Kubu,Kota Bharu,Kelantan
15000,Jalan Che Kadir,Kota Bharu,Kelantan
15000,Jalan Che Su 2,Kota Bharu,Kelantan
15000,Jalan Che Su,Kota Bharu,Kelantan
15000,Jalan Dato Pati Hilir Pasar,Kota Bharu,Kelantan
15000,Jalan Dato Pati,Kota Bharu,Kelantan
15000,Jalan Doctor,Kota Bharu,Kelantan
15000,Jalan Doktor,Kota Bharu,Kelantan
15000,Jalan Gajah Mati,Kota Bharu,Kelantan
15000,Jalan Hilir Masjid,Kota Bharu,Kelantan
15000,Jalan Hilir Pasar,Kota Bharu,Kelantan
15000,Jalan Hulu Pasar,Kota Bharu,Kelantan
15000,Jalan Ismail Hulu Pasar,Kota Bharu,Kelantan
15000,Jalan Ismail,Kota Bharu,Kelantan
15000,Jalan Langgar,Kota Bharu,Kelantan
15000,Jalan Maju,Kota Bharu,Kelantan
15000,Jalan Masjid Muhamaadi Kota Bharu,Kota Bharu,Kelantan
15000,Jalan Masjid,Kota Bharu,Kelantan
15000,Jalan Padang Garong,Kota Bharu,Kelantan
15000,Jalan Parit Dalam,Kota Bharu,Kelantan
15000,Jalan Pasar Buluh Kubu,Kota Bharu,Kelantan
15000,Jalan Pasar Lama,Kota Bharu,Kelantan
15000,Jalan Pendek,Kota Bharu,Kelantan
15000,Jalan Pintu Pong,Kota Bharu,Kelantan
15000,Jalan Post Office Lama,Kota Bharu,Kelantan
15000,Jalan Raja Muda,Kota Bharu,Kelantan
15000,Jalan Sri Maharaja,Kota Bharu,Kelantan
15000,Jalan Stesen Bas,Kota Bharu,Kelantan
15000,Jalan Suara Muda,Kota Bharu,Kelantan
15000,Jalan Sultan,Kota Bharu,Kelantan
15000,Jalan Sultanah Zainab,Kota Bharu,Kelantan
15000,Jalan Temenggong,Kota Bharu,Kelantan
15000,Jalan Tengku Bendahara,Kota Bharu,Kelantan
15000,Jalan Tengku Besar,Kota Bharu,Kelantan
15000,Jalan Tengku Chik,Kota Bharu,Kelantan
15000,Jalan Tengku Maharani Puteri,Kota Bharu,Kelantan
15000,Jalan Tengku Maharani,Kota Bharu,Kelantan
15000,Jalan Tok Hakim,Kota Bharu,Kelantan
15000,Jalan Tok Semian,Kota Bharu,Kelantan
15000,Kota Bharu Trade Center,Kota Bharu,Kelantan
15000,Lorong Gajah Mati,Kota Bharu,Kelantan
15000,Lorong Juita Inn,Kota Bharu,Kelantan
15000,Lorong Pintu Pong,Kota Bharu,Kelantan
15000,Lorong Tengku Maharani,Kota Bharu,Kelantan
15000,Lorong Tengku Yusuf,Kota Bharu,Kelantan
15000,Menang Intan Kondominium,Kota Bharu,Kelantan
15000,Menara Kota Bharu Center Jalan Padang Garong,Kota Bharu,Kelantan
15000,Pasar Majlis Pembadaran Kota Bharu,Kota Bharu,Kelantan
