10000,Bangunan Komtar,Pulau Pinang,Pulau Pinang
10000,Jalan Gladstone,Pulau Pinang,Pulau Pinang
10000,Jalan Magazine (No Genap),Pulau Pinang,Pulau Pinang
10000,Jalan Maxwell,Pulau Pinang,Pulau Pinang
10000,Jalan Penang,Pulau Pinang,Pulau Pinang
10000,Jalan Ria,Pulau Pinang,Pulau Pinang
10000,Kompleks Tun Abdul Razak,Pulau Pinang,Pulau Pinang
10000,Lebuh Tek Soon,Pulau Pinang,Pulau Pinang
10000,Prangin Mall,Pulau Pinang,Pulau Pinang
10050,Jalan Argyll,Pulau Pinang,Pulau Pinang
10050,Jalan Ariffin,Pulau Pinang,Pulau Pinang
10050,Jalan Arratoon,Pulau Pinang,Pulau Pinang
10050,Jalan Bawasah,Pulau Pinang,Pulau Pinang
10050,Jalan Burma (1 - 237 & 2 - 184),Pulau Pinang,Pulau Pinang
10050,Jalan Chow Thye,Pulau Pinang,Pulau Pinang
10050,Jalan Clove Hall,Pulau Pinang,Pulau Pinang
10050,Jalan Dato Koyah,Pulau Pinang,Pulau Pinang
10050,Jalan Dinding,Pulau Pinang,Pulau Pinang
10050,Jalan Gudwara,Pulau Pinang,Pulau Pinang
10050,Jalan Hutton,Pulau Pinang,Pulau Pinang
10050,Jalan Irawadi,Pulau Pinang,Pulau Pinang
10050,Jalan Kedah,Pulau Pinang,Pulau Pinang
10050,Jalan Kelantan,Pulau Pinang,Pulau Pinang
10050,Jalan Khoo Sian Ewe,Pulau Pinang,Pulau Pinang
10050,Jalan Larut,Pulau Pinang,Pulau Pinang
10050,Jalan Nagore,Pulau Pinang,Pulau Pinang
10050,Jalan Pangkor,Pulau Pinang,Pulau Pinang
10050,Jalan Phee Choon,Pulau Pinang,Pulau Pinang
10050,Jalan Phuah Hin Leong,Pulau Pinang,Pulau Pinang
10050,Jalan Salween,Pulau Pinang,Pulau Pinang
10050,Jalan Sekerat,Pulau Pinang,Pulau Pinang
10050,Jalan Service,Pulau Pinang,Pulau Pinang
10050,Jalan SP Cheeliah,Pulau Pinang,Pulau Pinang
10050,Jalan Sri Bahari,Pulau Pinang,Pulau Pinang
10050,Jalan Sultan Ahmad Shah,Pulau Pinang,Pulau Pinang
10050,Jalan Tavoy,Pulau Pinang,Pulau Pinang
10050,Jalan Transfer,Pulau Pinang,Pulau Pinang
10050,Lebuh Clarke,Pulau Pinang,Pulau Pinang
10050,Lebuh Dickens,Pulau Pinang,Pulau Pinang
10050,Lorong Amoy,Pulau Pinang,Pulau Pinang
10050,Lorong Ceylon,Pulau Pinang,Pulau Pinang
10050,Lorong Hutton,Pulau Pinang,Pulau Pinang
10050,Lorong Popus,Pulau Pinang,Pulau Pinang
10050,Lorong Swatow,Pulau Pinang,Pulau Pinang
10050,Menara BHLB,Pulau Pinang,Pulau Pinang
10050,Menara KWSP,Pulau Pinang,Pulau Pinang
10050,Menara Liang Court,Pulau Pinang,Pulau Pinang
