30000,Bangunan Kerajaan Negeri,Ipoh,Perak
30000,Bangunan Perak Darul Ridzuan,Ipoh,Perak
30000,Bangunan Sri Kinta,Ipoh,Perak
30000,Dei Lok Flat,Ipoh,Perak
30000,Gunung Cheroh,Ipoh,Perak
30000,Hala Istana,Ipoh,Perak
30000,Hussein Lane,Ipoh,Perak
30000,Jalan Bandar Timah,Ipoh,Perak
30000,Jalan Bijeh Timah Selatan,Ipoh,Perak
30000,Jalan Bijeh Timah,Ipoh,Perak
30000,Jalan Dato Maharaja Lela,Ipoh,Perak
30000,Jalan Dato Sagor,Ipoh,Perak
30000,Jalan Datoh,Ipoh,Perak
30000,Jalan Idris Shah,Ipoh,Perak
30000,Jalan Iskandar,Ipoh,Perak
30000,Jalan Istana,Ipoh,Perak
30000,Jalan Kelab,Ipoh,Perak
30000,Jalan Koo Chong Kong,Ipoh,Perak
30000,Jalan Lang,Ipoh,Perak
30000,Jalan Leong B Swee (1 - 56),Ipoh,Perak
30000,Jalan Leong Yew Koh,Ipoh,Perak
30000,Jalan Lim Boon Swee,Ipoh,Perak
30000,Jalan Maharajalela,Ipoh,Perak
30000,Jalan Market,Ipoh,Perak
30000,Jalan Othman Talib,Ipoh,Perak
30000,Jalan Padang Tembak,Ipoh,Perak
30000,Jalan Paloh KP & K,Ipoh,Perak
30000,Jalan Paloh,Ipoh,Perak
30000,Jalan Panglima Bukit Gantang,Ipoh,Perak
30000,Jalan Panglima,Ipoh,Perak
30000,Jalan Patrick,Ipoh,Perak
30000,Jalan Persiaran Timah,Ipoh,Perak
30000,Jalan Silang,Ipoh,Perak
30000,Jalan SP Seenivagam,Ipoh,Perak
30000,Jalan Stesyen,Ipoh,Perak
30000,Jalan Sultan Idris Shah 1,Ipoh,Perak
30000,Jalan Sultan Iskandar Shah 1,Ipoh,Perak
30000,Jalan Sultan Iskandar Shah,Ipoh,Perak
30000,Jalan Sultan Yusof,Ipoh,Perak
30000,Jalan Tun Sambathan,Ipoh,Perak
30000,Kampung Pisang,Ipoh,Perak
30000,Kinta Heights,Ipoh,Perak
30000,Kompleks Islam,Ipoh,Perak
30000,Lintasan Istana,Ipoh,Perak
30000,Lorong Anderson,Ipoh,Perak
30000,Lorong Bandaraya,Ipoh,Perak
30000,Lorong Bijeh Timah,Ipoh,Perak
30000,Lorong Cheroh,Ipoh,Perak
30000,Lorong Hussein,Ipoh,Perak
30000,Lorong Istana,Ipoh,Perak
30000,Lorong Panglima,Ipoh,Perak
30000,Market Cross,Ipoh,Perak
30000,Market Lane,Ipoh,Perak
