20000,Hotel Tanjung Vista,Kuala Terengganu,Terengganu
20000,Jalan Istana Kolam,Kuala Terengganu,Terengganu
20000,Jalan Kota,Kuala Terengganu,Terengganu
20000,Jalan Ladang Sekolah,Kuala Terengganu,Terengganu
20000,Jalan Nesan Empat,Kuala Terengganu,Terengganu
20000,Jalan Petani,Kuala Terengganu,Terengganu
20000,Jalan Sultan Sulaiman,Kuala Terengganu,Terengganu
20000,Jalan Sultan Zainal Abidin,Kuala Terengganu,Terengganu
20000,Kampung Aur,Kuala Terengganu,Terengganu
20000,Kampung Bangsal,Kuala Terengganu,Terengganu
20000,Kampung Daik,Kuala Terengganu,Terengganu
20000,Kampung Dalam Bata,Kuala Terengganu,Terengganu
20000,Kampung Dato Penglima Perang,Kuala Terengganu,Terengganu
20000,Kampung Kolam,Kuala Terengganu,Terengganu
20000,Kampung Ladang Cicar,Kuala Terengganu,Terengganu
20000,Kampung Ladang Mengabang,Kuala Terengganu,Terengganu
20000,Kampung Ladang Pasar,Kuala Terengganu,Terengganu
20000,Kampung Ladang Sekolah,Kuala Terengganu,Terengganu
20000,Kampung Ladang Titian,Kuala Terengganu,Terengganu
20000,Kampung Pantai Haji Kasim,Kuala Terengganu,Terengganu
20000,Kampung Petani,Kuala Terengganu,Terengganu
20000,Kampung Rakyat,Kuala Terengganu,Terengganu
20000,Kampung Surau Haji Mat Tokey,Kuala Terengganu,Terengganu
20000,Kampung Surau Telok,Kuala Terengganu,Terengganu
20000,Kampung Surau Tok She,Kuala Terengganu,Terengganu
20000,Kampung Tanjong (1.5 KM),Kuala Terengganu,Terengganu
20000,Kampung Tanjong Paya,Kuala Terengganu,Terengganu
20000,Kampung Tanjong Surau Besar,Kuala Terengganu,Terengganu
20000,Kampung Tanjong Surau Pasir,Kuala Terengganu,Terengganu
20000,Kampung Tanjung Batu Satu,Kuala Terengganu,Terengganu
20000,Kampung Tanjung Mengabang,Kuala Terengganu,Terengganu
20000,Lorong Bemban,Kuala Terengganu,Terengganu
20000,Perbadanan Pembangunan Bandar,Kuala Terengganu,Terengganu
20000,Taman Petani,Kuala Terengganu,Terengganu
20050,Jalan Kelantan (Hingga 6 KM),Kuala Terengganu,Terengganu
20050,Jalan Pulau Musang,Kuala Terengganu,Terengganu
20050,Kampung Banggol Chempedak,Kuala Terengganu,Terengganu
20050,Kampung Banggol Katong,Kuala Terengganu,Terengganu
20050,Kampung Banggol Lalang,Kuala Terengganu,Terengganu
20050,Kampung Banggol Tok Ku,Kuala Terengganu,Terengganu
20050,Kampung Baru Serada,Kuala Terengganu,Terengganu
20050,Kampung Beladau Selat,Kuala Terengganu,Terengganu
20050,Kampung Belukar Sukai,Kuala Terengganu,Terengganu
20050,Kampung Bukit Kubang Jambu,Kuala Terengganu,Terengganu
20050,Kampung Durian Burong,Kuala Terengganu,Terengganu
20050,Kampung Dusun Melintang,Kuala Terengganu,Terengganu
20050,Kampung Gelugor Haji Tahir,Kuala Terengganu,Terengganu
20050,Kampung Gelugor Kedai,Kuala Terengganu,Terengganu
20050,Kampung Gelugor Raja,Kuala Terengganu,Terengganu
20050,Kampung Gong Pauh,Kuala Terengganu,Terengganu
20050,Kampung Gong Pipit,Kuala Terengganu,Terengganu
20050,Kampung Kedai Kepong,Kuala Terengganu,Terengganu
20050,Kampung Kepong,Kuala Terengganu,Terengganu
20050,Kampung Kuala Bekah Pasar,Kuala Terengganu,Terengganu
20050,Kampung Kuala Bekah,Kuala Terengganu,Terengganu
20050,Kampung Kubang Bakong,Kuala Terengganu,Terengganu
20050,Kampung Kubang Bujok,Kuala Terengganu,Terengganu
